total,l1,l2,l3
1018,0,4,32
1019,0,4,32
1020,0,4,32
1021,0,4,32
1022,0,4,32
1023,0,4,32
1024,0,4,32
1025,0,4,32
1026,0,4,32
1027,0,4,32
1028,0,4,32
1029,0,4,32
1030,0,4,32
1031,0,4,32
1032,0,4,32
1033,0,4,32
1034,0,4,32
1035,0,4,32
1036,0,4,32
1037,0,4,32
1038,0,4,32
1039,0,4,32
1040,0,4,32
1041,0,4,32
1042,0,4,32
1043,0,4,32
1044,0,4,32
1045,0,4,32
1046,0,4,32
1047,0,4,32
1048,0,4,32
1049,0,4,32
1050,0,4,32
1051,0,4,32
1052,0,4,32
1053,0,4,32
1054,0,4,32
1055,0,4,32
1056,0,4,32
1057,0,4,32
1058,0,4,32
1059,0,4,32
1060,0,4,32
1061,0,4,32
1062,0,4,32
1063,0,4,32
1064,0,4,32
1065,0,4,32
1066,0,4,32
1067,0,4,32
1068,0,4,32
1069,0,4,32
1070,0,4,32
1071,0,4,32
1072,0,4,32
1073,0,4,32
1074,0,4,32
1075,0,4,32
1076,0,4,32
1077,0,4,32
1078,0,4,32
1079,0,4,32
1080,0,4,32
1081,0,4,32
1082,0,4,32
1083,0,4,32
1084,0,4,32
1085,0,4,32
1086,0,4,32
1087,0,4,32
1088,0,4,32
1089,0,4,32
1090,0,4,32
1091,0,4,32
1092,0,4,32
1093,0,4,32
1094,0,4,32
1095,0,4,32
1096,0,4,32
1097,0,4,32
1098,0,4,32
1099,0,4,32
1100,0,4,32
1101,0,4,32
1102,0,4,32
1103,0,4,32
1104,0,4,32
1105,0,4,32
1106,0,4,32
1107,0,4,32
1108,0,4,32
1109,0,4,32
1110,0,4,32
1111,0,4,32
1112,0,4,32
1113,0,4,32
1114,0,4,32
1115,0,4,32
1116,0,4,32
1117,0,4,32
1118,0,4,32
1119,0,4,32
1120,0,4,32
1121,0,4,32
1122,0,4,32
1123,0,4,32
1124,0,4,32
1125,0,4,32
1126,0,4,32
1127,0,4,32
1128,0,4,32
1129,0,4,32
1130,0,4,32
1131,0,4,32
1132,0,4,32
1133,0,4,32
1134,0,4,32
1135,0,4,32
1136,0,4,32
1137,0,4,32
1138,0,4,32
1139,0,4,32
1140,0,4,32
1141,0,4,32
1142,0,4,32
1143,0,3,34
1144,0,3,34
1145,0,3,34
1146,0,3,34
1147,0,3,34
1148,0,3,34
1149,0,3,34
1150,0,3,34
1151,0,3,34
1152,0,3,34
1153,0,3,34
1154,0,3,34
1155,0,3,34
1156,0,3,34
1157,0,3,34
1158,0,3,34
1159,0,3,34
1160,0,3,34
1161,0,3,34
1162,0,3,34
1163,0,3,34
1164,0,3,34
1165,0,3,34
1166,0,3,34
1167,0,3,34
1168,0,3,34
1169,0,3,34
1170,0,3,34
1171,0,3,34
1172,0,3,34
1173,0,3,34
1174,0,3,34
1175,0,3,34
1176,0,3,34
1177,0,3,34
1178,0,3,34
1179,0,3,34
1180,0,3,34
1181,0,3,34
1182,0,3,34
1183,0,3,34
1184,0,3,34
1185,0,3,34
1186,0,3,34
1187,0,3,34
1188,0,3,34
1189,0,3,34
1190,0,3,34
1191,0,3,34
1192,0,3,34
1193,0,3,34
1194,0,3,34
1195,0,3,34
1196,0,3,34
1197,0,3,34
1198,0,3,34
1199,0,3,34
1200,0,3,34
1201,0,3,34
1202,0,3,34
1203,0,3,34
1204,0,3,34
1205,0,3,34
1206,0,3,34
1207,0,3,34
1208,0,3,34
1209,0,3,34
1210,0,3,34
1211,0,3,34
1212,0,3,34
1213,0,3,34
1214,0,3,34
1215,0,3,34
1216,0,3,34
1217,0,3,34
1218,0,3,34
1219,0,3,34
1220,0,3,34
1221,0,3,34
1222,0,3,34
1223,0,3,34
1224,0,3,34
1225,0,3,34
1226,0,3,34
1227,0,3,34
1228,0,3,34
1229,0,3,34
1230,0,3,34
1231,0,3,34
1232,0,3,34
1233,0,3,34
1234,0,3,34
1235,0,3,34
1236,0,3,34
1237,0,3,34
1238,0,3,34
1239,0,3,34
1240,0,3,34
1241,0,3,34
1242,0,3,34
1243,0,3,34
1244,0,3,34
1245,0,3,34
1246,0,3,34
1247,0,3,34
1248,0,3,34
1249,0,3,34
1250,0,3,34
1251,0,3,34
1252,0,3,34
1253,0,3,34
1254,0,3,34
1255,0,3,34
1256,0,3,34
1257,0,3,34
1258,0,3,34
1259,0,3,34
1260,0,3,34
1261,0,3,34
1262,0,3,34
1263,0,3,34
1264,0,3,34
1265,0,3,34
1266,0,3,34
1267,0,3,34
1268,0,3,34
1269,0,3,34
1270,0,3,34
1271,0,3,34
1272,0,3,34
1273,0,3,34
1274,0,3,34
1275,0,3,34
1276,0,3,34
1277,0,3,34
1278,0,3,34
1279,0,3,34
1280,0,3,34
1281,0,3,34
1282,0,3,34
1283,0,3,34
1284,0,3,34
1285,0,3,34
1286,0,3,34
1287,0,3,34
1288,0,3,34
1289,0,3,34
1290,0,3,34
1291,0,3,34
1292,0,3,34
1293,0,3,34
1294,0,3,34
1295,0,3,34
1296,0,3,34
1297,0,2,36
1298,0,2,36
1299,0,2,36
1300,0,2,36
1301,0,2,36
1302,0,2,36
1303,0,2,36
1304,0,2,36
1305,0,2,36
1306,0,2,36
1307,0,2,36
1308,0,2,36
1309,0,2,36
1310,0,2,36
1311,0,2,36
1312,0,2,36
1313,0,2,36
1314,0,2,36
1315,0,2,36
1316,0,2,36
1317,0,2,36
1318,0,2,36
1319,0,2,36
1320,0,2,36
1321,0,2,36
1322,0,2,36
1323,0,2,36
1324,0,2,36
1325,0,2,36
1326,0,2,36
1327,0,2,36
1328,0,2,36
1329,0,2,36
1330,0,2,36
1331,0,2,36
1332,0,2,36
1333,0,2,36
1334,0,2,36
1335,0,2,36
1336,0,2,36
1337,0,2,36
1338,0,2,36
1339,0,2,36
1340,0,2,36
1341,0,2,36
1342,0,2,36
1343,0,2,36
1344,0,2,36
1345,0,2,36
1346,0,2,36
1347,0,2,36
1348,0,2,36
1349,0,2,36
1350,0,2,36
1351,0,2,36
1352,0,2,36
1353,0,2,36
1354,0,2,36
1355,0,2,36
1356,0,2,36
1357,0,2,36
1358,0,2,36
1359,0,2,36
